count	reward_sum	squared_reward_sum	length
658	-92.85814644116908	10002.76747754507	138
659	89.0697734473506	10040.915823997542	1136
660	-92.899780634325	10002.309860962707	164
661	21.120423429645598	10024.66969618797	764
662	-58.92209781613201	10010.178705804996	261
663	-90.61738545168191	10002.40813665668	159
664	-39.21673146932153	6.641783406403987	2000
665	-34.33836007816717	10014.755862865766	404
666	91.78174001257867	10044.486625311398	1047
667	20.13941846555099	10021.924201792453	1081
668	-8.717935851309448	10020.28497491497	627
669	-51.22098781308159	4.040852448373923	2000
670	15.015395263209939	10026.060676675766	683
671	205.21931858547032	45.94469712412754	1130
672	75.43871291540563	10041.47983885969	917
673	-90.44662873051129	10013.151554153019	799
674	-0.26340255746617913	10022.22666099588	617
675	28.539881004719064	10027.440416604266	1058
676	3.1038803649134934	10022.024026173229	694
677	-27.1007204442285	10014.528938761323	594
678	4.323865805752575	10024.832929410499	585
679	-43.88442251866218	3.513482905318867	2000
680	17.48982779146172	10024.455618624232	927
681	196.95348676666617	42.08342454207523	1340
682	83.63014844653662	10039.19786496458	1201
683	62.97836768021807	10036.85121081285	954
684	64.80241715349257	10040.181638090893	939
685	-27.19971399224596	7.5372994132596105	2000
686	-27.18110789731145	10015.197580222197	443
687	-84.43310032133013	10003.238663043863	146
688	-100.32455909159034	10005.663447583167	168
689	42.088630996178836	10030.65871286948	883
690	-22.90330944955349	10017.520400075942	452
691	-88.42868285579607	10002.298674904214	150
692	24.836434655589983	10027.113296621856	782
693	-2.4694422110915184	10023.027879105908	587
694	50.30785701563582	10036.693678156667	817
695	-70.9403057830641	10007.701442428925	273
696	55.69348673662171	10035.735432918194	824
697	-88.06767280353233	10002.515139127554	135
698	203.34268300188705	45.95306470641661	1162
699	-30.273934726137668	10017.141052666017	414
700	-91.22213133936748	10002.314753250179	109
701	-27.934147835941985	10016.660613461625	460
702	-24.656724156346172	10017.00027159387	559
703	-76.72236963035539	10005.117801584134	190
704	-77.185877146665	10004.248992725872	250
705	-81.98199722942081	10008.485914375247	465
706	201.3905309967231	43.38912030435308	1155
707	-57.63505196664482	10009.477766503991	274
708	-94.26129699754529	10008.640802678203	483
709	-84.6350031979382	10002.97611386799	237
710	-57.37962827226147	10009.029973815588	352
711	-63.762191514484584	10009.483542874023	199
712	-75.59705894943909	10004.770938352098	192
713	-92.0725517468527	10002.185419675205	142
714	202.89393060468137	46.437207642311066	1145
715	-35.05720778554678	10012.93846445218	435
716	68.26138411602005	10035.142738159058	970
717	-58.7878372692503	10007.319868645125	306
718	-17.007681931369007	10018.142651737786	487
719	202.60362004023045	42.469429789227895	1179
720	-65.82211399683729	10005.599267490566	299
721	49.21014025679324	10030.754343198054	949
722	-52.62862244993448	10011.069189384012	361
723	-91.1355479140766	10002.255636440294	148
724	-41.29589123791084	19.284918619122244	2000
725	-65.93619494512677	10006.26457720533	263
726	-86.46536291204393	10002.539149744263	172
727	-40.00180558441207	10023.253523686553	591
728	-22.138587995432317	10021.883116477733	351
729	-73.53096450329758	10006.918581788477	327
730	-39.080375920049846	10013.41666397601	373
731	-73.55498534440994	10006.513509179125	184
732	-33.74495000578463	10017.465373348312	560
733	-55.759457391221076	10010.392585174253	430
734	-67.88884867914021	10007.361264573416	220
735	-25.44510915176943	10021.462563949299	478
736	-47.58674903027713	10011.254052294096	320
737	-109.0960018390324	10005.936073840441	189
738	-8.028865889180452	10018.062635417476	667
739	-37.37980756908655	10014.848433064586	336
740	16.157563217217103	10024.400018882763	726
741	-83.99770495016128	10005.963160946769	240
742	-43.086713139666244	10014.003625906978	524
743	-18.31511982320808	10022.663868528281	468
744	-68.9128486244008	10009.493091011842	311
745	-47.02086206059903	10011.574419212058	368
746	19.406630927463993	24.32064231107408	2000
747	-10.447809078043065	8.457006962916315	2000
748	-18.651890512090176	10019.428014252664	541
749	3.834613754414022	10025.989216334077	678
750	-140.6397736374056	10012.998673088012	874
751	-19.060220114479307	10020.022006047697	557
752	-54.972138836514205	10008.970723020015	296
753	-18.881644480861723	10017.846507336872	480
754	-92.41842203168198	10002.206375774615	146
755	-77.33321907371283	10007.92714891963	341
756	-72.59233821858652	10004.990956446478	210
757	-94.57993317372166	10003.43811509295	152
758	199.1505643548444	47.70769610285569	1289
759	-48.26654300279915	10012.174118514042	384
760	-80.42772281984799	10003.454574820335	176
761	5.957411001902074	10021.31509950075	725
762	-76.26477236673236	10004.953189698255	199
763	-57.863652157597244	10011.817858907438	199
764	-5.035499444231391	10021.2562122409	524
765	-12.649614138528705	10022.23881411297	431
766	-81.21366401482373	10004.989770118684	223
767	-5.583337182179093	10021.169014312854	511
768	-86.27044555009343	10002.75106794883	120
769	-35.37655344698578	10013.620461766743	389
770	-78.0972105152905	10004.871758796706	156
771	-56.195911321789026	10011.349163972685	222
772	-26.168011429719627	10018.06539656189	377
773	28.297129372134805	10027.575462294266	754
774	-59.74187868158333	10013.413176597942	635
775	-86.66818452219013	10003.97014623181	185
776	12.34559015603736	10025.16367629565	626
777	-33.44709062890615	10025.704997288767	847
778	-17.145369789097458	10019.608306079768	472
779	-71.91612540232018	10006.433810702241	281
780	-19.272967483848333	10016.36858495655	526
781	196.33817369793542	44.13895333713229	1238
782	9.794328955933452	10029.622199858082	572
783	-0.6098986845463514	10026.835202415077	449
784	-80.64065229846165	10004.404700332992	214
785	-32.14118462300394	6.321438320534076	2000
786	11.182375782867894	18.885779317802523	2000
787	-59.62132661882788	10011.126707349356	205
788	-53.655398898757994	10012.835496279968	223
789	204.95568054309115	49.277586214957644	1055
790	-22.20109111815691	10018.605782560784	474
791	0.4059920716099441	12.892549397250306	2000
792	-28.2254660660401	10015.762920748624	448
793	203.7660208651796	49.07342903009224	1034
794	-2.5056923115625978	10022.414395549607	647
795	211.19468928780407	53.39841593662667	997
796	-17.06442896090448	29.269693572336628	2000
797	205.74570082500577	45.6706678297525	1168
798	-17.324285638023866	9.419233711836432	2000
799	-90.15450879349373	10001.955557926958	165
800	-23.45723847905174	10017.398832316989	475
801	208.03007823321968	50.11958118257961	1001
802	15.088876016438007	10026.56594867187	747
803	-55.268166181398556	10008.65113262825	300
804	-78.3022328382358	10006.163660485527	169
805	32.77021894278005	10032.093700289917	660
806	-84.28798168618232	10004.328428975485	200
807	-75.18860652018338	10004.882930213691	219
808	-28.441195155028254	10018.031098752228	460
809	-41.584454108029604	10016.109501733266	351
810	9.623476654756814	10025.816027652589	639
811	-85.83241045987234	10002.221609610337	181
812	37.53629279235611	20.86705204017198	2000
813	-67.16721615660936	10009.298673372461	235
814	-59.02721863845363	20.083113893641915	2000
815	-76.48806871753186	10006.512368643636	210
816	-39.274006555671804	9.302737764736872	2000
817	4.016807519597933	10026.688662186136	485
818	-82.6444966304116	10004.64745338341	188
819	-78.05471997102723	10004.06188821193	208
820	-45.38920694543049	13.507051509402764	2000
821	140.15841802116483	55.37922350019649	1871
822	-0.934538818342844	16.181181492966854	2000
823	68.24826598726213	10035.35920381107	970
824	72.85168923158199	10037.413800643015	961
825	47.29293252993375	10041.144597830358	1132
826	30.537718712817878	24.932733387632005	2000
827	-24.17500424478203	10019.280079729462	378
828	204.83143881894648	45.70278705636583	1101
829	38.32937471696641	29.938076481622392	2000
830	16.657692836015485	17.64648266885634	2000
831	-80.20335064292885	10004.75119091518	183
832	12.780460769310594	10033.604780717893	622
833	-36.59433625964448	10014.284112744943	441
834	86.0599658396095	10044.952316554663	952
835	-70.18760914262384	10023.26908196861	431
836	-24.915699185803533	10021.519450410573	325
837	-22.76211094437167	10022.046869339707	384
838	5.301555449143052	10023.74912155672	700
839	-55.4447023011744	10012.123807695312	238
840	-56.969244425417855	10010.505623771838	304
841	-26.089882076601498	4.9025922478026045	2000
842	-84.72316868137568	10004.108549061571	186
843	203.72324829548597	48.42801064631449	1044
844	-52.52859584894031	10011.151364954663	293
845	34.20327111426741	10029.240296005319	779
846	209.21303561516106	50.007249247002456	1033
847	-31.95511025795713	10015.242282792391	432
848	-40.0048100813292	10016.286275359646	574
849	-13.31660857098177	10018.350634904553	543
850	44.919189169537276	10038.481302426133	773
851	-84.90095165930688	10003.87297804494	128
852	-22.028403432108462	10019.07583558376	407
853	-30.800487919710577	10026.970701643186	515
854	100.56439763074741	41.871056614703804	2000
855	25.866032605059445	10029.824464480675	685
856	60.36197176249698	23.625901659758853	2000
857	206.93949948903173	49.10492041806296	1076
858	-60.10452918149531	10011.460575012154	188
859	203.28161388682202	50.044439509264045	1013
860	8.749214689945802	10025.420167080561	755
861	43.376782374922186	10034.92702341073	821
862	-64.38804657291621	10009.10626676366	299
863	10.964763661380857	10023.514935811947	671
864	-54.343554221093655	10011.613407527866	299
865	42.762869795224105	31.774886035632292	2000
866	48.397754231933504	10041.830675834528	803
867	-42.122204441111535	10014.1270844745	397
868	4.992934032808989	10028.142359775316	507
869	42.57177752442658	10034.20790232344	718
870	-17.363257568795234	10020.264372786285	572
871	-82.11974988225847	10003.839495883343	222
872	45.88857305620331	27.0002716207774	2000
873	-58.57357743382454	10009.13318720572	350
874	16.509206113405526	10025.675643083483	745
875	76.43997789174318	10040.270107695424	1305
876	-53.02096209488809	10013.314669083073	222
877	-33.39607847225852	12.567212561666803	2000
878	203.13354954239912	48.052116638085685	1049
879	25.289611012442037	10030.667920269829	670
880	84.67959805595456	33.63026547763178	2000
881	-53.32918638829142	10012.7757661588	227
882	209.13895638217218	52.55265557491012	991
883	-78.21707152761519	10004.408912242548	189
884	-77.63439008500427	10005.026914539347	170
885	206.42719696555287	44.5494867013945	1108
886	-15.395589364459738	23.74592867302552	2000
887	50.36414111405611	10033.769798002215	804
888	39.11872928449884	10036.881843494228	741
889	-75.14481726440135	10005.709328510646	195
890	197.34765280410647	49.44239168900715	1230
891	14.107520115096122	10028.327304779978	597
892	-45.6228079078719	10012.186682036896	324
893	77.4098884195555	10044.746806072155	950
894	-88.08665221510455	10003.78031180876	205
895	-31.693067464977503	10016.059936909374	408
896	-47.79660828318447	10012.514993955017	290
897	-38.44684520084411	10016.413315283513	345
898	-58.77557722479105	8.348616288710884	2000
899	146.23717925557867	48.795699674204926	2000
900	-72.73557042889297	10006.355269754527	169
901	-94.51681782641026	10002.973956707032	162
902	-59.191670880652964	10010.62843267291	219
903	-21.92311948063434	7.211747610572276	2000
904	213.0277871247381	51.929632568155384	1009
905	-37.946277127135545	10015.340274391017	399
906	211.74460307555273	53.104226027265234	1005
907	210.35094899358228	50.115072186064154	1033
908	13.592740020016208	10027.64301089129	639
909	207.41009138524532	48.60600185974481	1062
910	-64.65730232279748	10008.330244889834	310
911	41.81649845605716	10035.903560446823	880
912	20.36245270539075	10031.623909903792	551
913	-63.883433227427304	10007.408830742164	249
914	209.02453622082248	49.933855813138535	1046
915	-39.700802391860634	10017.819189084867	340
916	-63.84271599492058	10008.263457726913	248
917	-49.54094530781731	10013.236105574959	267
918	205.68049025163054	46.44299420924973	1132
919	208.64331820141524	49.89536915538868	1063
920	-47.2593947481364	10014.833602088043	272
921	-32.513597952667624	10015.99335590542	388
922	-92.89342234935611	10001.608625668316	127
923	33.43467794742901	10030.001172620465	798
924	202.38278669887222	46.33290640730431	1159
925	-82.6036791400984	10003.701996450547	138
926	-26.47095430351328	5.896286675617567	2000
927	-93.92428129725158	10002.77296760347	160
928	59.05129934893921	10037.54462306322	817
929	-77.6141119771637	10005.341129308492	186
930	-88.86768794059753	10001.827092416137	143
931	-6.7984063578769565	10021.598156381679	506
932	137.79580190975685	42.505995798684516	2000
933	204.6330134756863	50.77184048449387	1053
934	80.56244342494756	10040.336491085101	967
935	-92.43799791345373	10001.834142589943	128
936	26.9757458884269	10028.125326656978	754
937	-57.58618060126901	10012.348983668237	206
938	-46.19084173068404	10015.093853817101	258
939	-83.8999100830406	10002.910851106324	157
940	11.859393080696464	14.868498028034526	2000
941	58.46183671755716	10035.187744041694	1148
942	95.34035788034089	10047.130883316146	1007
943	-71.94402659218758	10007.547734774673	283
944	208.76653154706582	49.52185084031623	1029
945	-77.52927985275164	10006.70597615939	240
946	-57.738771537318826	10008.177452979535	297
947	68.33084319066256	10041.63460839799	827
948	19.4547986863181	10027.27203660906	683
949	-21.160888897255063	10021.91754653411	344
950	-93.81707283202559	10002.846772953108	147
951	1.7343175914138556	10024.214162175258	579
952	-69.18874044157565	10006.136922301761	255
953	-1.0477654933929443	10021.760359927996	572
954	-72.37294057803228	10005.568250421376	237
955	-48.405646877363324	10011.145802576975	321
956	204.19915057625622	48.848019181796694	1130
957	-86.30944370292127	10002.866643587096	153
958	21.27577845007181	10027.432263185814	671
959	71.9444080721587	10043.997643772798	786
960	-28.97496626060456	10015.526045680934	416
961	-11.498725071549416	10020.423943251039	493
962	208.33093676436692	51.385990468993505	984
963	200.10868464037776	46.839635876822385	1061
964	35.42592924897326	18.919234069046215	2000
965	-60.301317122299224	10008.06345419819	269
966	12.557529986836016	10030.10565309429	502
967	-93.98518499266356	10002.314175475485	140
968	-82.5797842508182	10003.847385456576	193
969	74.52200766373426	10042.32707739494	857
970	-42.24806304089725	10014.620401887172	310
971	108.2285623899661	10055.297402919352	935
972	68.149496172613	24.745062124763855	2000
973	55.30985686194617	25.828049297184	2000
974	23.421617749263532	16.925579011200618	2000
975	-70.24875072517898	10005.62638673602	249
976	-35.88351629837416	10015.50456826577	393
977	8.909782283008099	10026.467911182115	633
978	37.0702512091957	10033.64323066075	725
979	67.157305004308	10040.238188540552	1253
980	-93.4693212355487	10002.278545267707	142
981	-24.927882040850818	10022.06589492504	378
982	58.48841478105169	10041.969859901936	779
983	215.32440434303135	53.03748684282241	984
984	-82.83808688772842	10003.582463817871	174
985	-71.83647154644132	10008.018027937756	267
986	-2.1292061677668244	10025.99559896493	597
987	60.25321909924969	10044.551537707952	902
988	77.32057960954262	30.76414255011389	2000
989	57.884813284967095	10040.233675263262	821
990	211.94841780140996	53.94047781460577	954
991	59.74721861630678	10046.74504311495	701
992	-43.461621694033965	10014.480097980633	323
993	-75.43955395184457	10005.207809793328	190
994	4.430418882519007	10025.395768039465	519
995	-73.76857782504521	10006.313708300027	243
996	-1.0215905170771293	9.625428072291221	2000
997	86.2981101362966	10047.99302142145	956
998	4.437881369143724	10028.4826290512	566
999	-19.596873186179437	10016.970364428358	530
1000	-42.90482642684219	6.108348458545389	2000
1001	93.89634824497625	10050.31925428534	1003
1002	-79.17235623952001	10005.159658022118	146
1003	209.93333014193922	50.77925125527915	1003
1004	-25.304858386982232	10018.720025758857	518
1005	98.92478860262781	10054.578544552915	854
1006	211.55927420128137	57.28457214559387	921
1007	6.744088974781334	10029.66523349796	510
1008	23.829333803616464	10028.316972871742	680
1009	-30.12508924221038	3.694369198522647	2000
1010	17.268881731666625	10030.329679683031	658
1011	-34.39690400240943	10016.500533616161	409
1012	208.92283500684425	52.223496786497606	957
1013	-28.997331627178937	10017.073272337095	383
1014	13.492207258939743	10028.27798585144	566
1015	13.945593547075987	10028.76024501415	659
1016	-112.88945887004957	10006.939613527496	157
1017	-10.413277350686258	7.85243410250028	2000
1018	-29.241587896554847	3.0195589477341302	2000
1019	-79.64855831349269	10008.664343439554	212
1020	-49.21929186210036	10012.20980919104	388
1021	23.118184005841613	10026.397142037622	705
1022	-69.29750813683495	10007.841913094904	267
1023	-75.74979702197015	10004.825885631628	188
1024	29.823807912878692	10033.016351573124	665
1025	42.57307419925928	10035.805409338454	700
1026	-34.88129318272695	10013.842156066974	431
1027	-76.6324586677365	10005.232999767517	159
1028	-86.88349043671042	10002.242038783967	139
1029	79.61006452236325	10042.887406352425	929
1030	-34.48676711547887	3.3109596242399655	2000
1031	-41.91998552624136	10015.47098380177	344
1032	-70.7310099239694	10006.646850814603	362
1033	37.48387026693672	10030.637159770162	783
1034	208.0161545877345	48.700198154754695	1075
1035	214.63090472854674	53.91938587495246	966
1036	-58.55391511507332	10008.69373232609	285
1037	-45.70294779422693	10011.193577967886	342
1038	-5.030462195398286	10025.972841757588	629
1039	-34.14138631243259	10014.282616924937	444
1040	-48.60454021766782	10012.602275037432	449
1041	-37.83100430853665	10014.305532279253	369
1042	51.231836173683405	10037.153004499349	821
1043	214.10011064028367	54.107121863629956	983
1044	41.51167471520603	10031.664629842768	807
1045	202.51283657550812	45.23827570335018	1096
1046	-52.202142380643636	10012.258175459852	389
1047	25.672288822941482	44.17290248645799	2000
1048	213.70432757027447	52.98226076166333	974
1049	-84.99734815675765	10002.902823552087	146
1050	-82.77813721913844	10003.00827871394	165
1051	71.50122958631255	10042.707948005382	820
1052	-83.1364307696931	10002.840052466292	156
1053	-21.430176618974656	10019.822640105089	450
1054	25.038394432049245	10030.434545304232	715
1055	209.5670969793573	51.310085625141866	1035
1056	-19.432406476000324	10021.495869930122	425
1057	-2.327995602041483	10026.631216913967	427
1058	-31.275645891204476	10014.669591223887	409
1059	-56.700706670060754	10009.969516628555	271
1060	-39.05655546206981	10015.071723795116	312
1061	203.8669039476663	45.731816856470935	1111
1062	-59.51220723707229	10012.166949821596	254
1063	205.58541101124138	49.97145607059409	1015
1064	53.271893905475736	10037.77746170484	731
1065	208.10801417473704	49.23632828184962	1017
1066	30.694770832546055	10032.21833098664	681
1067	71.3942357422784	10039.130570056124	930
1068	-59.06815453711897	10008.599208380545	256
1069	32.244527619099244	10030.477021233988	680
1070	215.56253509875387	57.4249720745779	924
1071	37.08614250412211	10030.914196699701	736
1072	-33.87927313800901	10014.346865852018	384
1073	203.414489232935	48.96697551134836	1023
1074	-40.926261202432215	10013.475290784456	367
1075	-43.67213494796306	10013.763544709018	313
1076	-40.21774955512956	10016.133896416339	467
1077	-15.877330240793526	10020.451685693351	466
1078	-58.13084163935855	10009.24749409991	329
1079	-72.77272601146251	10005.297728934005	210
1080	-61.29261147370562	10010.308952450168	266
1081	63.19505007751286	10044.21185687786	759
1082	210.63912557903677	53.57353789598395	1004
1083	94.9552484061569	10046.446961565063	1078
1084	-62.0461313133128	10010.407803890765	246
1085	-45.420432165730745	10014.812818120674	333
1086	-85.10380570963025	10002.669858340169	151
1087	100.8155339777004	10048.199943818812	987
1088	32.83190254634246	10033.098764580585	630
1089	29.327372174710035	10032.00448411203	635
1090	-41.27110415324569	10014.304229894835	385
1091	79.17527481215075	10038.600665671995	987
1092	208.59082097699866	49.54632724365318	1041
1093	-51.218943712767214	10012.082521343922	273
1094	-23.46393952379003	10016.452555146207	445
1095	213.4508354384452	53.27538956873327	992
1096	-41.08786708815023	10015.611612890843	291
1097	0.4933517111930996	10025.083880399725	524
1098	-37.277014350635	10015.144540738254	352
1099	-90.00483313971199	10001.925089209997	130
1100	-70.62723661772907	10006.114371966276	202
1101	-25.953407091088593	10017.766451140982	450
1102	-61.905565889086574	10009.182077898955	289
1103	-1.7067259936593473	10024.939406657282	470
1104	-37.113134287297726	10014.95131240085	342
1105	-91.57070203311741	10002.871959865775	144
1106	-11.300815145950764	10019.215372433977	496
1107	206.96729845833033	50.91586213773738	999
1108	-84.49363275896758	10002.915356099991	144
1109	45.90972076402977	10035.803947387907	711
1110	-85.29738169210032	10003.204298553454	124
1111	-18.952355326153338	10023.934862853248	522
1112	-89.48158802185208	10005.03566978141	188
1113	-82.80656472314149	10004.648537612393	180
1114	-61.7069438919425	10008.782010926414	238
1115	-50.08427470782772	10011.799236905996	288
1116	18.408021120150806	14.588210541200356	2000
1117	208.73825249820948	56.826053440977155	893
1118	-41.22436956316233	10015.287429803391	296
1119	-68.05952227953821	10007.057619232151	202
1120	-42.099612812977284	10015.837422068233	280
1121	-71.80578220123425	10006.375428077356	184
1122	-33.961369909578934	10019.224153447616	312
1123	-64.77758751576766	10007.866802717466	218
1124	-46.38310641562566	10012.495217017015	310
1125	208.80370945855975	52.84593179446049	1016
1126	210.31616661604494	54.35289600497539	955
1127	8.725997080095112	10027.354192303837	534
1128	107.9063544771634	10054.468563714849	936
1129	99.62823597580427	31.505086896987308	2000
1130	21.685353137087077	10030.988762219149	604
1131	210.10005637910217	52.51986709998087	994
1132	-70.97712799767032	10007.843958967615	222
1133	-10.137002415489405	10023.222792458564	439
1134	212.1631707046181	54.77133600541928	927
1135	-2.8140700049698353	10024.324854011724	538
1136	214.1331583801657	56.05038431736634	931
1137	-82.898571097292	10004.47720359632	133
1138	-42.54168291389942	10013.040545799064	332
1139	-43.32819405710325	10016.712038878572	311
1140	-60.97914985893294	10008.165733248552	263
1141	76.297014570795	10045.700081732659	819
1142	205.9721930543892	50.5172590939769	1009
1143	103.60165971890092	10050.841749247214	963
1144	73.12156389094889	10044.766101012701	865
1145	206.5322385886684	52.51409843898579	973
1146	-77.99989003618248	10003.894101072245	198
1147	-35.51449310174212	10018.858024873849	312
1148	-90.42707173293456	10002.608658173924	128
1149	-76.12724982528016	10005.228378829692	180
1150	-14.251085236785002	10019.077612015788	589
1151	-11.813567355275154	10023.44095318977	464
1152	22.35853720130399	10027.887029699528	736
1153	-78.15245435095858	10004.618919912087	178
1154	13.410510127432644	10024.5415231758	672
1155	35.517935040872544	10033.403197037866	661
1156	-21.868972577154636	10018.003687822064	427
1157	-60.17218552250415	10009.720093018712	235
1158	-22.001923902425915	10019.192017509291	401
1159	-24.076954287476838	10020.497556872371	444
1160	-46.029624158516526	10011.887012872212	335
1161	6.358749508857727	10027.041811713152	540
1162	-44.96376151777804	10012.237286724905	322
1163	17.028343837708235	10030.486851629248	555
1164	-82.65861925086938	10004.156366572213	135
1165	45.52409077528864	10035.856242784499	706
1166	-16.372563898097724	10019.100511279788	464
1167	15.602060223929584	10030.362664500783	531
1168	-51.54035555385053	10012.22164220177	271
1169	-12.889525013044477	10025.540130960986	377
1170	-30.495206844992936	10015.95275063608	393
1171	-83.17798807146028	10003.357911224233	171
1172	207.99025257863104	52.81424497236906	945
1173	90.81615989468992	10047.95727596716	1005
1174	-58.836244714446366	10010.49476381234	224
1175	37.51875961991027	10033.387302587	733
1176	48.52122584916651	10042.440600094375	609
1177	-71.08456047438085	10006.025595483648	198
1178	4.367299571633339	10023.306585200226	622
1179	-68.87078465614468	10007.554890033087	199
1180	-59.60423955600709	10010.06229032746	255
1181	-83.94328586617485	10003.09222777107	141
1182	44.76456440342008	24.45452769224029	2000
1183	-7.50849789660424	10024.011684938401	439
1184	-17.737479750765488	10019.961685119008	446
1185	13.087225570809096	10029.706515923512	508
1186	-65.18522820447106	10007.634837758453	282
1187	-67.50617966474965	10008.308764526138	209
1188	74.58546790108085	10044.939908982398	792
1189	-63.07127964217216	10009.052611466092	258
1190	-58.04953262489289	10008.27759383768	346
1191	208.90779060777277	53.37822167821577	951
1192	-37.21988438765402	3.481900919330742	2000
1193	-18.133025000803173	10020.56194163267	404
1194	-51.1165109812282	10011.525198873722	321
1195	-3.780293275951408	10020.64072101893	570
1196	206.79068222315982	53.234012655173274	946
1197	-55.551379846874624	10009.172254894427	322
1198	207.57257097959518	50.58146129949376	991
1199	208.62861361913383	54.655876850854156	943
1200	66.2363670085324	10044.379096040258	1191
1201	-77.84749395144172	10005.848266562623	256
1202	208.58520433073863	50.562131389692325	989
1203	84.62481495621614	10045.411314098532	893
1204	198.84341245191172	46.45287393538856	1066
1205	-47.06707820913289	10012.523006771784	326
1206	-77.24325923342258	10005.23109654011	160
1207	198.3121140920557	46.42044165359571	1160
1208	34.47350896266289	21.033422011996446	2000
1209	209.32479474833235	49.88196637259457	1014
1210	-23.110973977600224	10019.617121557316	403
1211	209.41757407097612	51.11866597472489	1014
1212	-22.854295153636485	10017.035338517015	450
1213	-20.577837698161602	10025.307100378071	417
1214	27.666425618343055	10030.606821680753	623
1215	61.3846100368537	10037.807546948645	885
1216	207.72529111406766	51.61867709635361	1014
1217	-54.65782676334493	10014.660862405282	346
1218	207.98081672843546	50.0782839721307	1027
1219	-32.80282445997	10015.536571408406	383
1220	208.02148212492466	51.21114877689896	1003
1221	206.50442803744227	53.22131744336071	964
1222	94.92797896591946	10050.595274821744	869
1223	204.6174115096219	49.80935655302797	1067
1224	-17.236153449863195	10021.364732273392	440
1225	-25.41338216175791	5.357021032959286	2000
1226	-86.9770018896088	10003.569481014843	132
1227	31.597934424178675	10032.919192769845	643
1228	79.63569243822712	10043.107734791309	893
1229	13.73527151439339	10028.798626542466	560
1230	-43.80434384010732	10013.371786842195	325
1231	-1.8055195950437337	10023.346047523639	574
1232	-46.15782308764756	10012.39482978856	320
1233	205.69232858438045	48.862844217203346	1062
1234	92.60542248841375	10049.913731748728	900
1235	35.09916115598753	10031.857621430587	831
1236	12.306261712685227	10027.03561050928	591
1237	-102.80202188529074	10008.396453949068	198
1238	-25.15169284120202	10017.674865548917	396
1239	210.8045123196207	51.448146873799715	994
1240	205.67158523947	49.936192954087076	1003
1241	-40.85926426621154	10012.865147980998	372
1242	210.87169406190515	53.75057291915797	969
1243	-40.67157297814265	10012.868766311887	372
1244	208.6523819169961	51.92289478401176	985
1245	214.16486055101268	55.46434885893911	947
1246	-21.099361474160105	10019.63450233118	400
1247	212.41270915791392	54.678369982426716	980
1248	212.77087446395308	58.169310135583885	892
1249	208.3970788680017	51.22928467531317	1022
1250	-88.66813276638277	10002.115365821091	152
1251	-45.23983233468607	10013.936385233763	289
1252	-58.786475187167525	10010.34734590266	232
1253	45.388464351184666	10036.100180672041	714
1254	210.04624525364488	54.5754055728785	953
1255	-37.19013265706599	10017.46557336468	311
1256	6.495839268900454	10026.656916996793	542
1257	-29.627691510133445	10016.269647184181	383
1258	206.06921109044924	53.157001826340284	971
1259	-32.95891680754721	10018.224058995916	331
1260	67.36542856134474	10044.506246600406	807
1261	202.49979487992823	47.32580272992543	1069
1262	-68.13201965205371	10006.552928589324	247
1263	30.095053560566157	10033.321808500898	610
1264	12.394621888175607	10028.51606943087	549
1265	7.9339227713644505	10028.202895874454	554
1266	-84.70176504785195	10002.892582278933	151
1267	-64.62815731344745	10008.10628356465	268
1268	15.705800987780094	10032.02975566702	505
1269	9.927342765964568	10028.903737906006	502
1270	-38.46366203203797	10016.21113140159	319
1271	209.42916514072567	55.2021667974597	930
1272	13.17061665514484	10028.248421854307	568
1273	-63.00850996654481	10008.254482900658	247
1274	199.995563976001	47.389679880112766	1089
1275	209.1594226853922	51.58382235108976	1011
1276	-43.6577259991318	10013.162201884212	316
1277	207.71284367796034	48.588069659874556	1073
1278	102.78143188916147	10053.495026213	903
1279	49.485478662885725	10039.306818534282	678
1280	206.97582247573882	51.32573999446455	975
1281	209.77360700443387	55.505814889140375	927
1282	-82.25188068766147	10003.95112137747	165
1283	79.52475428814068	10043.229307686925	1128
1284	-86.35485980543308	10003.201948485521	158
1285	-4.319326715078205	10022.618379164636	502
1286	-55.03030366729945	10011.77008604131	278
1287	206.41404960432556	51.433400401902254	996
1288	202.41344165522605	48.79195968178874	1016
1289	205.93736504623666	49.888363285019366	1033
1290	206.0568503299728	51.89120085191965	967
1291	-39.860471934545785	10014.089711077071	358
1292	-27.709062206093222	10017.367608899815	421
1293	202.71242998354137	50.651387746983	1057
1294	-37.400381630286574	10014.895839000985	402
1295	-43.35619817022234	10013.898653697637	328
1296	-24.027212087996304	10020.541938284476	363
1297	-32.70986331067979	10016.297210348815	360
1298	67.15569690102711	10042.44455465679	897
1299	43.34500514483079	10033.747290634628	756
1300	104.6439448283054	10051.244557764174	969
1301	212.3522186903283	57.27840719943623	935
1302	207.4160564476624	51.022300991265	980
1303	85.04651048546657	10047.665698214565	926
1304	211.23132965224795	55.598028769640024	924
1305	-38.186321888584644	10017.535734436227	283
1306	67.6861738068983	10043.804650492873	757
1307	-70.13217562995851	10007.563019901103	269
1308	204.6266982019879	50.93220302533298	1059
1309	209.9578832378611	54.60255840006539	949
1310	80.01827391097322	10045.81284922436	1003
1311	-49.687276664189994	10011.850776422147	293
1312	215.02352674864233	60.01815469579239	879
1313	214.20447268150747	56.90660295878119	916
1314	21.03492187988013	10032.61264136493	549
1315	210.60323589574546	55.47344872003517	941
